"","PlayerName","pos","points","marg","value"
"535","Denard Robinson","rb",23.71,-103.615,0
"536","Alex Collins","rb",23.375,-103.95,0
"537","David Cobb","rb",23.25,-104.075,0
"538","Antonio Andrews","rb",21.53,-105.795,0
"539","Marcel Reece","rb",21.36,-105.965,0
"540","Orleans Darkwa","rb",20.895,-106.43,0
"541","Jonathan Grimes","rb",20.59,-106.735,0
"542","Kelvin Taylor","rb",20.23,-107.095,0
"543","Mack Brown","rb",20,-107.325,0
"544","Silas Redd","rb",19.05,-108.275,0
"545","Lorenzo Taliaferro","rb",18.64,-108.685,0
"546","Jacquizz Rodgers","rb",18.165,-109.16,0
"547","Reggie Bush","rb",17.845,-109.48,0
"548","DuJuan Harris","rb",17.8,-109.525,0
"549","Jordan Todman","rb",17.65,-109.675,0
"550","Stepfan Taylor","rb",16.945,-110.38,0
"551","Kendall Gaskins","rb",16.2,-111.125,0
"552","Juwan Thompson","rb",16.115,-111.21,0
"553","Jamize Olawale","rb",16.05,-111.275,0
"554","Andre Williams","rb",15.53,-111.795,0
"555","Lance Dunbar","rb",14.64,-112.685,0
"556","Kenjon Barner","rb",14.43,-112.895,0
"557","Patrick DiMarco","rb",14.425,-112.9,0
"558","Roy Helu","rb",14.415,-112.91,0
"559","Terron Ward","rb",13.79,-113.535,0
"560","Isaiah Pead","rb",13.75,-113.575,0
"561","Bobby Rainey","rb",13.6,-113.725,0
"562","Jalston Fowler","rb",13.25,-114.075,0
"563","Fitzgerald Toussaint","rb",13.14,-114.185,0
"564","Fozzy Whittaker","rb",13.075,-114.25,0
"565","Bruce Miller","rb",12.98,-114.345,0
"566","Will Johnson","rb",12.475,-114.85,0
"567","Mark Sanchez","qb",144.186,-115.184,0
"568","Blaine Gabbert","qb",144.114,-115.256,0
"569","Mike Davis","rb",11.97,-115.355,0
"570","Jonathan Williams","rb",11.515,-115.81,0
"571","Mike James","rb",10.475,-116.85,0
"572","Michael Burton","rb",9.75,-117.575,0
"573","John Crockett","rb",9.715,-117.61,0
"574","Kyle Juszczyk","rb",9.595,-117.73,0
"575","Dwayne Washington","rb",9.235,-118.09,0
"576","Malcolm Brown","rb",9.15,-118.175,0
"577","Aaron Ripkowski","rb",9.125,-118.2,0
"578","Kerwynn Williams","rb",8.75,-118.575,0
"579","Keenan Reynolds","rb",8.25,-119.075,0
"580","Zac Stacy","rb",8.16,-119.165,0
"581","Donald Brown","rb",7.645,-119.68,0
"582","Daniel Thomas","rb",7.45,-119.875,0
"583","Daniel Lasco","rb",7.205,-120.12,0
"584","Rod Smith","rb",7.12,-120.205,0
"585","Dan Vitale","rb",6.85,-120.475,0
"586","Jay Prosch","rb",6.84,-120.485,0
"587","James Develin","rb",6.595,-120.73,0
"588","Akeem Hunt","rb",6.555,-120.77,0
"589","Cedric Peerman","rb",6.225,-121.1,0
"590","Chase Reynolds","rb",5.735,-121.59,0
"591","Raheem Mostert","rb",5.615,-121.71,0
"592","Gus Johnson","rb",4.8,-122.525,0
"593","Jerome Felton","rb",4.765,-122.56,0
"594","Tommy Bohanon","rb",4.725,-122.6,0
"595","Daryl Richardson","rb",4.665,-122.66,0
"596","Ryan Hewitt","rb",4.355,-122.97,0
"597","Anthony Sherman","rb",4.28,-123.045,0
"598","John Kuhn","rb",3.945,-123.38,0
"599","Glenn Winston","rb",3.505,-123.82,0
"600","Travaris Cadet","rb",3.41,-123.915,0
"601","Jhurell Pressley","rb",3.3,-124.025,0
"602","Rex Burkhead","rb",2.925,-124.4,0
"603","Storm Johnson","rb",2.8,-124.525,0
"604","Brandon Wegher","rb",2.3,-125.025,0
"605","Trent Richardson","rb",1.75,-125.575,0
"606","Bernard Pierce","rb",1.6,-125.725,0
"607","Tyler Varga","rb",0.7,-126.625,0
"608","George Atkinson","rb",0.5,-126.825,0
"609","Darius Jackson","rb",0.2,-127.125,0
"610","Rajion Neal","rb",0.2,-127.125,0
"611","Kenny Hilliard","rb",0.1,-127.225,0
"612","Trey Williams","rb",0.1,-127.225,0
"613","Darrel Young","rb",0,-127.325,0
"614","Darrin Reaves","rb",0,-127.325,0
"615","Marcus Murphy","rb",0,-127.325,0
"616","Terrell Watson","rb",0,-127.325,0
"617","Dreamius Smith","rb",0,-127.325,0
"618","Ahmad Bradshaw","rb",0,-127.325,0
"619","Cyrus Gray","rb",0,-127.325,0
"620","Dan Herron","rb",0,-127.325,0
"621","Joe Banyard","rb",0,-127.325,0
"622","Bishop Sankey","rb",0,-127.325,0
"623","Tyler Gaffney","rb",0,-127.325,0
"624","Dri Archer","rb",0,-127.325,0
"625","Kapri Bibbs","rb",0,-127.325,0
"626","Senorise Perry","rb",0,-127.325,0
"627","James Wilder Jr.","rb",-0.4,-127.725,0
"628","George Winn","rb",-0.75,-128.075,0
"629","Tom Obarski","k",0,-135.1,0
"630","Colin Kaepernick","qb",82.458,-176.912,0
"631","Paxton Lynch","qb",62.84,-196.53,0
"632","Jimmy Garoppolo","qb",60.214,-199.156,0
"633","Carson Wentz","qb",45.174,-214.196,0
"634","Josh McCown","qb",42.322,-217.048,0
"635","Trevor Siemian","qb",23.552,-235.818,0
"636","Chase Daniel","qb",19.498,-239.872,0
"637","Brian Hoyer","qb",18.944,-240.426,0
"638","Geno Smith","qb",16.71,-242.66,0
"639","Kellen Moore","qb",14.27,-245.1,0
"640","Christian Hackenberg","qb",12.464,-246.906,0
"641","Matt Flynn","qb",12.414,-246.956,0
"642","Cody Kessler","qb",12.04,-247.33,0
"643","Trevone Boykin","qb",11.74,-247.63,0
"644","E.J. Manuel","qb",11.692,-247.678,0
"645","AJ McCarron","qb",11.416,-247.954,0
"646","Case Keenum","qb",11.162,-248.208,0
"647","Brandon Weeden","qb",10.994,-248.376,0
"648","Drew Stanton","qb",9.984,-249.386,0
"649","Landry Jones","qb",9.81,-249.56,0
"650","Zach Mettenberger","qb",9.36,-250.01,0
"651","David Fales","qb",9.07,-250.3,0
"652","Colt McCoy","qb",8.792,-250.578,0
"653","Mike Glennon","qb",8.704,-250.666,0
"654","Shaun Hill","qb",8.602,-250.768,0
"655","Dak Prescott","qb",8.34,-251.03,0
"656","Dan Orlovsky","qb",8.288,-251.082,0
"657","Matt McGloin","qb",8.164,-251.206,0
"658","Aaron Murray","qb",7.99,-251.38,0
"659","Matt Cassel","qb",7.72,-251.65,0
"660","Ryan Mallett","qb",7.526,-251.844,0
"661","Bruce Gradkowski","qb",7.38,-251.99,0
"662","Chad Henne","qb",7.378,-251.992,0
"663","Nick Foles","qb",7.228,-252.142,0
"664","Scott Tolzien","qb",6.618,-252.752,0
"665","Derek Anderson","qb",5.838,-253.532,0
"666","Kellen Clemens","qb",5.58,-253.79,0
"667","Ryan Nassib","qb",4.444,-254.926,0
"668","Matt Moore","qb",3.098,-256.272,0
"669","Matt Schaub","qb",2.824,-256.546,0
"670","Luke McCown","qb",1.974,-257.396,0
"671","Brett Hundley","qb",1.62,-257.75,0
"672","Austin Davis","qb",1.09,-258.28,0
"673","Jacoby Brissett","qb",0.8,-258.57,0
"674","Tyler Bray","qb",0.6,-258.77,0
"675","Bryce Petty","qb",0.44,-258.93,0
"676","Tom Savage","qb",0.2,-259.17,0
"677","Sean Renfree","qb",0.012,-259.358,0
"678","Cardale Jones","qb",0,-259.37,0
"679","Jeff Driskel","qb",0,-259.37,0
"680","Brandon Doughty","qb",0,-259.37,0
"681","Kevin Hogan","qb",0,-259.37,0
"682","Matt Simms","qb",0,-259.37,0
"683","Nate Sudfeld","qb",0,-259.37,0
"684","Jake Rudock","qb",0,-259.37,0
"685","Josh Johnson","qb",0,-259.37,0
"686","Jimmy Clausen","qb",0,-259.37,0
"687","Matt Barkley","qb",0,-259.37,0
"688","Joe Webb","qb",0,-259.37,0
"689","Zac Dysert","qb",0,-259.37,0
"690","Dan LeFevour","qb",0,-259.37,0
"691","Ryan Griffin","qb",0,-259.37,0
"692","Logan Thomas","qb",0,-259.37,0
"693","Jerrod Johnson","qb",0,-259.37,0
"694","Keith Wenning","qb",0,-259.37,0
"695","Stephen Morris","qb",0,-259.37,0
"696","Matt Blanchard","qb",0,-259.37,0
"697","Garrett Grayson","qb",0,-259.37,0
"698","Alex Tanney","qb",0,-259.37,0
"699","Sean Mannion","qb",0,-259.37,0
"700","Taylor Heinicke","qb",0,-259.37,0
"701","Connor Cook","qb",0,-259.37,0
